Agency_Name,Emission_Year,Facility_Name,Source_Name,Activity_Type,Fuel_Type,Fuel,End_Use_Sector,Technology,Fuel_Quantity,Fuel_Quantity_Units,Mobile_Fuel_Quantity,Mobile_Fuel_Quantity_Units,CO2e_Metric_Tons
California Department of General Services,2011,Lease#2243001,Purchased Natural Gas,Stationary Combustion - Scope 1,Natural Gas,Unspecified (Weighted U.S. Average),Commercial,Unspecified Technology,1651.4,MMBtu,0,,87.55723
California Department of General Services,2011,Lease#3638001,Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,445075,kWh,0,,137.48364
California Department of General Services,2011,Lease#3638001,Natural Gas,Stationary Combustion - Scope 1,Natural Gas,Unspecified (Weighted U.S. Average),Commercial,Unspecified Technology,627.7,MMBtu,0,,33.28065
California Department of General Services,2011,Lease#4685001,Natural Gas,Stationary Combustion - Scope 1,Natural Gas,Unspecified (Weighted U.S. Average),Commercial,Unspecified Technology,7.2,MMBtu,0,,0.38174
California Department of General Services,2011,Lease#4700001,Natural Gas,Stationary Combustion - Scope 1,Natural Gas,Unspecified (Weighted U.S. Average),Commercial,Unspecified Technology,464.9,MMBtu,0,,24.649
California Department of General Services,2011,Lease#4991001,Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,5671377,kWh,0,,1751.88805
California Department of General Services,2011,Lease#4991001,Stationary Combustion,Stationary Combustion - Scope 1,Natural Gas,Unspecified (Weighted U.S. Average),Commercial,Boilers,65914,therm,0,,349.47603
California Department of General Services,2011,Lease#5837001,Natural Gas,Stationary Combustion - Scope 1,Natural Gas,Unspecified (Weighted U.S. Average),Commercial,Unspecified Technology,876.6,MMBtu,0,,46.47733
California Department of General Services,2012,000 Grounds,Gasoline Grounds Equipment,Mobile Combustion - Scope 1,Motor Gasoline,All,Non-Highway,Agricultural Equipment,3004.87,gal,3004.87,gal,26.38276
California Department of General Services,2012,001 State Capitol,Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,8656227,kWh,0,,2586.24325
California Department of General Services,2012,001 State Capitol,Stationary Combustion,Stationary Combustion - Scope 1,Petroleum Products,Distillate Fuel Oil No. 2,Commercial,Unspecified Technology,7,gal,0,,0.07147
California Department of General Services,2012,002 Jesse M Unruh Building,Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,1607813,kWh,0,,480.37043
California Department of General Services,2012,002 Jesse M Unruh Building,Stationary Combustion,Stationary Combustion - Scope 1,Petroleum Products,Distillate Fuel Oil No. 2,Commercial,Unspecified Technology,10,gal,0,,0.1021
California Department of General Services,2012,004 LOB,Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,3439253,kWh,0,,1027.55448
California Department of General Services,2012,004 LOB,Stationary Combustion,Stationary Combustion - Scope 1,Natural Gas,Unspecified (Weighted U.S. Average),Commercial,Boilers,1284,therm,0,,6.80777
California Department of General Services,2012,006/056 Agriculture Building,Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,1000642,kWh,0,,298.96439
California Department of General Services,2012,006/056 Agriculture Building,Stationary Combustion,Stationary Combustion - Scope 1,Petroleum Products,Distillate Fuel Oil No. 2,Commercial,Unspecified Technology,10,gal,0,,0.1021
California Department of General Services,2012,008 Energy Commision Building,Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,1694182,kWh,0,,506.17512
California Department of General Services,2012,008 Energy Commision Building,Stationary Combustion,Stationary Combustion - Scope 1,Petroleum Products,Distillate Fuel Oil No. 2,Commercial,Unspecified Technology,50,gal,0,,0.5105
California Department of General Services,2012,009 Office of Buildings and Grounds HQ,Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,483169,kWh,0,,144.35765
California Department of General Services,2012,009 Office of Buildings and Grounds HQ,Stationary Combustion,Stationary Combustion - Scope 1,Natural Gas,Unspecified (Weighted U.S. Average),Commercial,Boilers,2067,therm,0,,10.95923
California Department of General Services,2012,009 Office of Buildings and Grounds HQ,Stationary Combustion,Stationary Combustion - Scope 1,Petroleum Products,Distillate Fuel Oil No. 2,Commercial,Unspecified Technology,3,gal,0,,0.03063
California Department of General Services,2012,010 Education Building,Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,1257716,kWh,0,,375.77105
California Department of General Services,2012,010 Education Building,Stationary Combustion,Stationary Combustion - Scope 1,Petroleum Products,Distillate Fuel Oil No. 2,Commercial,Unspecified Technology,7.4,gal,0,,0.07555
California Department of General Services,2012,011 Bateson Building,Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,3360664,kWh,0,,1004.07425
California Department of General Services,2012,011 Bateson Building,Stationary Combustion,Stationary Combustion - Scope 1,Petroleum Products,Distillate Fuel Oil No. 2,Commercial,Unspecified Technology,50,gal,0,,0.5105
California Department of General Services,2012,013 Employment Deveopment Dept Solar/Annex,Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,3113492,kWh,0,,930.22603
California Department of General Services,2012,013 Employment Deveopment Dept Solar/Annex,Stationary Combustion,Stationary Combustion - Scope 1,Petroleum Products,Distillate Fuel Oil No. 2,Commercial,Unspecified Technology,7.4,gal,0,,0.07555
California Department of General Services,2012,016 Water Resources Control Board Building,Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,2036471,kWh,0,,608.44169
California Department of General Services,2012,016 Water Resources Control Board Building,Stationary Combustion,Stationary Combustion - Scope 1,Petroleum Products,Distillate Fuel Oil No. 2,Commercial,Unspecified Technology,70,gal,0,,0.7147
California Department of General Services,2012,017 State Printing Plant,Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,6154804,kWh,0,,1838.88666
California Department of General Services,2012,017 State Printing Plant,Stationary Combustion,Stationary Combustion - Scope 1,Natural Gas,Unspecified (Weighted U.S. Average),Commercial,Boilers,276576,therm,0,,1466.40595
California Department of General Services,2012,018 Resources Building,Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,10401785,kWh,0,,3107.76812
California Department of General Services,2012,018 Resources Building,Stationary Combustion,Stationary Combustion - Scope 1,Petroleum Products,Distillate Fuel Oil No. 2,Commercial,Unspecified Technology,11.7,gal,0,,0.11946
California Department of General Services,2012,021 Personnel Building,Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,756659,kWh,0,,226.06896
California Department of General Services,2012,021 Personnel Building,Stationary Combustion,Stationary Combustion - Scope 1,Petroleum Products,Distillate Fuel Oil No. 2,Commercial,Unspecified Technology,7.7,gal,0,,0.07862
California Department of General Services,2012,025 EDD 800 Capitol Mall,Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,7224932,kWh,0,,2158.61156
California Department of General Services,2012,025 EDD 800 Capitol Mall,Stationary Combustion,Stationary Combustion - Scope 1,Natural Gas,Unspecified (Weighted U.S. Average),Commercial,Unspecified Technology,699,therm,0,,3.7061
California Department of General Services,2012,025 EDD 800 Capitol Mall,Stationary Combustion,Stationary Combustion - Scope 1,Petroleum Products,Distillate Fuel Oil No. 2,Commercial,Unspecified Technology,11.4,gal,0,,0.11639
California Department of General Services,2012,028 Board of Equalization (P.E.R.S),Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,8721171,kWh,0,,2605.64674
California Department of General Services,2012,028 Board of Equalization (P.E.R.S),Stationary Combustion,Stationary Combustion - Scope 1,Natural Gas,Unspecified (Weighted U.S. Average),Commercial,Boilers,68333,therm,0,,362.30157
California Department of General Services,2012,028 Board of Equalization (P.E.R.S),Stationary Combustion,Stationary Combustion - Scope 1,Petroleum Products,Distillate Fuel Oil No. 2,Commercial,Unspecified Technology,90,gal,0,,0.9189
California Department of General Services,2012,030 Dept. of Justice Office Building,Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,4571330,kWh,0,,1365.78805
California Department of General Services,2012,030 Dept. of Justice Office Building,Stationary Combustion,Stationary Combustion - Scope 1,Natural Gas,Unspecified (Weighted U.S. Average),Commercial,Boilers,66062,therm,0,,350.26072
California Department of General Services,2012,030 Dept. of Justice Office Building,Stationary Combustion,Stationary Combustion - Scope 1,Petroleum Products,Distillate Fuel Oil No. 2,Commercial,Unspecified Technology,250,gal,0,,2.5525
California Department of General Services,2012,031 Dept. of Justice Day Care Center,Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,45587,kWh,0,,13.62015
California Department of General Services,2012,031 Dept. of Justice Day Care Center,Stationary Combustion,Stationary Combustion - Scope 1,Natural Gas,Unspecified (Weighted U.S. Average),Commercial,Unspecified Technology,1007,therm,0,,5.33911
California Department of General Services,2012,036 Secretary of State / Archives,Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,6544583,kWh,0,,1955.34193
California Department of General Services,2012,036 Secretary of State / Archives,Stationary Combustion,Stationary Combustion - Scope 1,Natural Gas,Unspecified (Weighted U.S. Average),Commercial,Unspecified Technology,0,MMBtu,0,,0
California Department of General Services,2012,036 Secretary of State / Archives,Stationary Combustion,Stationary Combustion - Scope 1,Petroleum Products,Distillate Fuel Oil No. 2,Commercial,Unspecified Technology,150,gal,0,,1.5315
California Department of General Services,2012,038 Library and Courts II,Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,1417327,kWh,0,,423.45844
California Department of General Services,2012,038 Library and Courts II,Stationary Combustion,Stationary Combustion - Scope 1,Natural Gas,Unspecified (Weighted U.S. Average),Commercial,Unspecified Technology,716,therm,0,,3.79623
California Department of General Services,2012,038 Library and Courts II,Stationary Combustion,Stationary Combustion - Scope 1,Petroleum Products,Distillate Fuel Oil No. 2,Commercial,Unspecified Technology,44,gal,0,,0.44924
California Department of General Services,2012,039/045 Office Building 8 & 9,Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,5750744,kWh,0,,1718.16461
California Department of General Services,2012,039/045 Office Building 8 & 9,Stationary Combustion,Stationary Combustion - Scope 1,Natural Gas,Unspecified (Weighted U.S. Average),Commercial,Unspecified Technology,2005,therm,0,,10.63051
California Department of General Services,2012,039/045 Office Building 8 & 9,Stationary Combustion,Stationary Combustion - Scope 1,Petroleum Products,Distillate Fuel Oil No. 2,Commercial,Unspecified Technology,100,gal,0,,1.021
California Department of General Services,2012,049 East End Complex - Block 225,Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,4141010,kWh,0,,1237.22023
California Department of General Services,2012,049 East End Complex - Block 225,Stationary Combustion,Stationary Combustion - Scope 1,Natural Gas,Unspecified (Weighted U.S. Average),Commercial,Boilers,31720,therm,0,,168.17944
California Department of General Services,2012,050 & 057 Legislative Garage - Lot 50 and Cal Net,Electricity,Purchased Electricity - Scope 2,WECC California,All,All,Unspecified Technology,224361,kWh,0,,67.03291
